SET
line_id,line_start_date,line_end_date,radius_username,jbill_so_value,oss_so_value
25699,2012-01-10,,9172663791@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25700,2012-01-10,,9172630844@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25704,2012-01-10,,9173514614@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25705,2012-01-10,,9173514631@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25706,2012-01-10,,9173514601@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25715,2012-01-10,,9175478057@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25721,2012-01-10,,9173514584@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25726,2012-01-10,,9173514606@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25729,2012-01-10,,9172663794@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25730,2012-01-10,,9173346406@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25731,2012-01-10,,9173514572@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25734,2012-01-10,,9172631740@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25735,2012-01-10,,9173096615@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25736,2012-01-10,,9172756870@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25739,2012-01-10,,9173341686@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25744,2012-01-10,,9173049367@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25750,2012-01-10,,9175316300@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25752,2012-01-10,,9175316899@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25753,2012-01-10,,9175317024@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25763,2012-01-10,,9175318070@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25772,2012-01-10,,9175478022@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25776,2012-01-10,,9172663774@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25782,2012-01-10,,9175478079@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25783,2012-01-10,,9175478086@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25786,2012-01-10,,9175470543@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25792,2012-01-10,,9174065073@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25794,2012-01-10,,9175470945@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25795,2012-01-10,,9175470903@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25798,2012-01-10,,9175470748@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25801,2012-01-10,,9175470844@tsp17.sprintpcs.com,SO-4327Y,SO-04327
25802,2012-01-10,,9175328094@tsp18.sprintpcs.com,SO-4327Y,SO-04327
25805,2012-01-10,,9172664845@tsp17.sprintpcs.com,SO-4330,SO-04330
25806,2012-01-10,,9172631061@tsp18.sprintpcs.com,SO-4332,SO-04332
25807,2012-01-10,,9172726594@tsp18.sprintpcs.com,SO-4328,SO-04328
25818,2012-01-10,,9174067580@tsp17.sprintpcs.com,SO-4334,SO-04334
25824,2012-01-11,,6463914075@tsp17.sprintpcs.com,SO-4335,SO-04335
25825,2012-01-11,,6464060272@tsp18.sprintpcs.com,SO-4335,SO-04335
25826,2012-01-11,,3124373887@uscc.net,SO-4335,SO-04335
25827,2012-01-11,,3124376935@uscc.net,SO-4335,SO-04335
25831,2012-01-11,,9174065825@tsp17.sprintpcs.com,SO-4336,SO-04336
25832,2012-01-11,,9174072720@tsp17.sprintpcs.com,SO-4336,SO-04336
25833,2012-01-11,,9172667402@tsp17.sprintpcs.com,SO-4336,SO-04336
25834,2012-01-11,,9175479346@tsp18.sprintpcs.com,SO-4337,SO-04337
25835,2012-01-11,,9175479367@tsp17.sprintpcs.com,SO-4337,SO-04337
25836,2012-01-11,,3129961770@uscc.net,SO-8614C,SO-8614
25837,2012-01-11,,3129961565@uscc.net,SO-8614C,SO-8614
25838,2012-01-11,,3126711876@uscc.net,SO-8614C,SO-8614
25839,2012-01-11,,3129961507@uscc.net,SO-8614C,SO-8614
25840,2012-01-11,,3129961502@uscc.net,SO-8614C,SO-04338
25842,2012-01-11,,9175479335@tsp17.sprintpcs.com,SO-4339,SO-04339
25845,2012-01-12,,9174503584@tsp17.sprintpcs.com,SO-4341C,SO-04341
25856,2012-01-12,,9175014265@tsp17.sprintpcs.com,SO-4341C,SO-04341
25859,2012-01-12,,9175011040@tsp18.sprintpcs.com,SO-4341C,SO-04341
25870,2012-01-12,,9175329323@tsp17.sprintpcs.com,SO-4341C,SO-04341
25873,2012-01-12,,3129961549@uscc.net,SO-4343,SO-04343
25874,2012-01-12,,3129961634@uscc.net,SO-4348,SO-04348
25876,2012-01-12,,9175470047@tsp18.sprintpcs.com,SO-4342B,SO-04342
25878,2012-01-12,,9175479402@tsp17.sprintpcs.com,SO-4345A,SO-04345
25879,2012-01-12,,9175479408@tsp18.sprintpcs.com,SO-4345A,SO-04345
25880,2012-01-12,,9175479413@tsp17.sprintpcs.com,SO-4345A,SO-04345
25881,2012-01-12,,9175479422@tsp18.sprintpcs.com,SO-4345A,SO-04345
25884,2012-01-12,,9172430683@tsp18.sprintpcs.com,SO-4344,SO-04344
25885,2012-01-15,,9172430685@tsp17.sprintpcs.com,SO-4351,SO-04351
25886,2012-01-15,,9172631174@tsp18.sprintpcs.com,SO-4352,SO-04352
25892,2012-01-16,,9172664611@tsp17.sprintpcs.com,SO-4359,SO-04359
25894,2012-01-16,,9174069092@tsp18.sprintpcs.com,SO-4360,SO-04360
25897,2012-01-17,,9175012791@tsp18.sprintpcs.com,SO-4361C,SO-04361
25921,2012-01-17,,9175011357@tsp18.sprintpcs.com,SO-4368,SO-04368
25922,2012-01-17,,9174069327@tsp17.sprintpcs.com,SO-4368,SO-04368
25925,2012-01-18,,9172664605@tsp18.sprintpcs.com,SO-4370A,SO-04370
25927,2012-01-18,,9172664613@tsp18.sprintpcs.com,SO-4370A,SO-04370
25993,2012-01-18,,9173514587@tsp18.sprintpcs.com,SO-4371I,SO-04371
25995,2012-01-18,,9173043136@tsp17.sprintpcs.com,SO-4371I,SO-04371
25996,2012-01-18,,9175014463@tsp17.sprintpcs.com,SO-4371I,SO-04371
26003,2012-01-18,,9175014504@tsp17.sprintpcs.com,SO-4371I,SO-04371
26010,2012-01-18,,9174060488@tsp17.sprintpcs.com,SO-4375,SO-04375
26011,2012-01-18,,3129962878@uscc.net,SO-4373,SO-04373
26012,2012-01-18,,3126711941@uscc.net,SO-4373,SO-04373
26013,2012-01-18,,3129961710@uscc.net,SO-4373,SO-04373
26014,2012-01-18,,3129962954@uscc.net,SO-4373,SO-04373
26015,2012-01-18,,3126711887@uscc.net,SO-4373,SO-04373
26037,2012-01-19,,9174056031@tsp17.sprintpcs.com,SO-4384,SO-04384
26042,2012-01-19,,9174825967@tsp18.sprintpcs.com,SO-4376B,SO-04376
26043,2012-01-19,,9175012254@tsp17.sprintpcs.com,SO-4376B,SO-04376
26044,2012-01-19,,9175233872@tsp17.sprintpcs.com,SO-4376B,SO-04376
26045,2012-01-19,,9174824495@tsp17.sprintpcs.com,SO-4376B,SO-04376
26048,2012-01-19,,9175237228@tsp17.sprintpcs.com,SO-4376B,SO-04376
26052,2012-01-19,,9174503531@tsp18.sprintpcs.com,SO-4376B,SO-04376
26055,2012-01-19,,9174498548@tsp18.sprintpcs.com,SO-4376B,SO-04376
26056,2012-01-19,,9174506042@tsp17.sprintpcs.com,SO-4376B,SO-04376
26061,2012-01-19,,9172664603@tsp17.sprintpcs.com,SO-4386,SO-04386
26062,2012-01-19,,9172664615@tsp17.sprintpcs.com,SO-4386,SO-04386
26064,2012-01-22,,9175479381@tsp17.sprintpcs.com,SO-4391,SO-04391
26065,2012-01-22,,9175319627@tsp18.sprintpcs.com,SO-4391,SO-04391
26068,2012-01-22,,9172611306@tsp18.sprintpcs.com,SO-4393,SO-04393
26069,2012-01-22,,9175479372@tsp18.sprintpcs.com,SO-4394,SO-04394
26071,2012-01-22,,9175535790@tsp18.sprintpcs.com,SO-4395B,SO-04395
26073,2012-01-22,,9172664327@tsp18.sprintpcs.com,SO-4396,SO-04396
26076,2012-01-22,,9172611127@tsp18.sprintpcs.com,SO-4399,SO-04399
26077,2012-01-22,,9172630440@tsp17.sprintpcs.com,SO-4399,SO-04399
26078,2012-01-22,,9172433655@tsp17.sprintpcs.com,SO-4399,SO-04399
26079,2012-01-23,,3124374840@uscc.net,SO-4400,SO-04400
26080,2012-01-23,,3122170168@uscc.net,SO-4400,SO-04400
26081,2012-01-23,,3129963106@uscc.net,SO-4400,SO-04400
26085,2012-01-23,,9172725184@tsp18.sprintpcs.com,SO-4402E,SO-04402
26087,2012-01-23,,9173098266@tsp17.sprintpcs.com,SO-4402E,SO-04402
26089,2012-01-23,,9173090424@tsp18.sprintpcs.com,SO-4402E,SO-04402
26093,2012-01-23,,9172799086@tsp18.sprintpcs.com,SO-4402E,SO-04402
26095,2012-01-23,,9172664333@tsp17.sprintpcs.com,SO-4403,SO-04403
26096,2012-01-23,,9172664336@tsp18.sprintpcs.com,SO-4404,SO-04404
26097,2012-01-23,,9172664329@tsp17.sprintpcs.com,SO-4404,SO-04404
26098,2012-01-23,,9172664316@tsp17.sprintpcs.com,SO-4404,SO-04404
26099,2012-01-23,,9172664320@tsp17.sprintpcs.com,SO-4404,SO-04404
26100,2012-01-24,,3123888064@uscc.net,SO-4409,SO-04409
26101,2012-01-24,,3129963132@uscc.net,SO-4409,SO-04409
26102,2012-01-24,,3129963262@uscc.net,SO-4409,SO-04409
26104,2012-01-24,,9172664098@tsp17.sprintpcs.com,SO-4408,SO-04408
26105,2012-01-24,,9172664102@tsp17.sprintpcs.com,SO-4408,SO-04408
26106,2012-01-24,,9172664104@tsp18.sprintpcs.com,SO-4408,SO-04408
26107,2012-01-24,,9172664100@tsp18.sprintpcs.com,SO-4408,SO-04408
26108,2012-01-24,,9172664096@tsp18.sprintpcs.com,SO-4408,SO-04408
26111,2012-01-24,,5665290013@tsp17.sprintpcs.com,SO-4411B,SO-04411
26112,2012-01-24,,9175479272@tsp18.sprintpcs.com,SO-4411B,SO-04411
26115,2012-01-24,,9175312680@tsp18.sprintpcs.com,SO-4411B,SO-04411
26118,2012-01-24,,9172756457@tsp17.sprintpcs.com,SO-4411B,SO-04411
26123,2012-01-25,,9172664094@tsp17.sprintpcs.com,SO-4415,SO-04415
26127,2012-01-26,,9172284068@tsp17.sprintpcs.com,SO-4418A,SO-04418
26133,2012-01-26,,9175483120@tsp17.sprintpcs.com,SO-4419E,SO-04419
26143,2012-01-26,,9172664558@tsp18.sprintpcs.com,SO-4419E,SO-04419
26146,2012-01-26,,9172664562@tsp18.sprintpcs.com,SO-4419E,SO-04419
26147,2012-01-26,,9172664556@tsp17.sprintpcs.com,SO-4419E,SO-04419
26149,2012-01-26,,9172664565@tsp17.sprintpcs.com,SO-4419E,SO-04419
26152,2012-01-26,,9172664560@tsp17.sprintpcs.com,SO-4419E,SO-04419
26153,2012-01-26,,9172664325@tsp17.sprintpcs.com,SO-4419E,SO-04419
26155,2012-01-26,,9172664318@tsp18.sprintpcs.com,SO-4419E,SO-04419
26156,2012-01-26,,9172664323@tsp18.sprintpcs.com,SO-4419E,SO-04419
26157,2012-01-26,,9172664108@tsp18.sprintpcs.com,SO-4419E,SO-04419
26159,2012-01-26,,3123884794@uscc.net,SO-4425,SO-04425
26161,2012-01-29,,9175482881@tsp17.sprintpcs.com,SO-4422B,SO-04422
26165,2012-01-29,,9175483008@tsp18.sprintpcs.com,SO-4422B,SO-04422
26167,2012-01-29,,9175482964@tsp18.sprintpcs.com,SO-4422B,SO-04422
26171,2012-01-29,,9172438168@tsp17.sprintpcs.com,SO-4420E,SO-04420
26177,2012-01-29,,9173514566@tsp17.sprintpcs.com,SO-4420E,SO-04420
26181,2012-01-29,,9174503837@tsp17.sprintpcs.com,SO-4420E,SO-04420
26190,2012-01-30,,9172618677@tsp18.sprintpcs.com,SO-4429,SO-04429
26191,2012-01-30,,9172664090@tsp17.sprintpcs.com,SO-4427,SO-04427
26192,2012-01-30,,3129961776@uscc.net,SO-4428,SO-04428
26193,2012-01-30,,9172045161@tsp17.sprintpcs.com,SO-4430,SO-04430
26194,2012-01-30,,9172045510@tsp17.sprintpcs.com,SO-4431,SO-04431
26195,2012-01-30,,3126711882@uscc.net,SO-4434,SO-04434
26196,2012-01-30,,9172665001@tsp18.sprintpcs.com,SO-4433,SO-04433
26198,2012-01-31,,9172664848@tsp18.sprintpcs.com,SO-4435A,SO-04435
26200,2012-01-31,,3129961763@uscc.net,SO-4437,SO-04437
26201,2012-02-01,,3122179445@uscc.net,SO-4439,SO-04439
26203,2012-02-01,,9172756512@tsp18.sprintpcs.com,SO-4438C,SO-04438
26204,2012-02-01,,9172756511@tsp17.sprintpcs.com,SO-4438C,SO-04438
26205,2012-02-01,,9172756507@tsp17.sprintpcs.com,SO-4438C,SO-04438
26206,2012-02-01,,9172725219@tsp17.sprintpcs.com,SO-4438C,SO-04438
26211,2012-02-01,,9172756490@tsp18.sprintpcs.com,SO-4438C,SO-04438
26212,2012-02-01,,9172756515@tsp17.sprintpcs.com,SO-4438C,SO-04438
26213,2012-02-01,,9172758155@tsp18.sprintpcs.com,SO-4445,SO-04445
26214,2012-02-01,,5662121835@tsp17.sprintpcs.com,SO-4445,SO-04445
26215,2012-02-01,,3129963210@uscc.net,SO-4447,SO-04447
26216,2012-02-01,,3129963248@uscc.net,SO-4447,SO-04447
26222,2012-02-02,,3124376250@uscc.net,SO-4450A,SO-04450
26223,2012-02-02,,3124376237@uscc.net,SO-4450A,SO-04450
26226,2012-02-02,,9173124287@tsp17.sprintpcs.com,SO-4457,SO-04457
26227,2012-02-02,,9173124487@tsp18.sprintpcs.com,SO-4457,SO-04457
26228,2012-02-02,,9173124961@tsp17.sprintpcs.com,SO-4457,SO-04457
26229,2012-02-02,,9173125231@tsp18.sprintpcs.com,SO-4457,SO-04457
26234,2012-02-05,,9172756528@tsp17.sprintpcs.com,SO-4461,SO-04461
26241,2012-02-05,,3129964612@uscc.net,SO-4466,SO-04466
26242,2012-02-05,,3122172856@uscc.net,SO-4466,SO-04466
26243,2012-02-05,,9176740973@tsp17.sprintpcs.com,SO-4463B,SO-04463
26246,2012-02-05,,9172664841@tsp17.sprintpcs.com,SO-4456,SO-04456
26247,2012-02-05,,9172756525@tsp17.sprintpcs.com,SO-4467A,SO-04467
26249,2012-02-05,,9172756523@tsp18.sprintpcs.com,SO-4467A,SO-04467
26251,2012-02-06,,3129961641@uscc.net,SO-4469,SO-04469
26252,2012-02-06,,3129963068@uscc.net,SO-4469,SO-04469
26253,2012-02-06,,3129962937@uscc.net,SO-4469,SO-04469
26254,2012-02-06,,3129963042@uscc.net,SO-4469,SO-04469
26255,2012-02-06,,3129961824@uscc.net,SO-4469,SO-04469
26256,2012-02-06,,3129961813@uscc.net,SO-4469,SO-04469
26257,2012-02-06,,3129961694@uscc.net,SO-4469,SO-04469
26258,2012-02-06,,3129963039@uscc.net,SO-4469,SO-04469
26260,2012-02-06,,3129963126@uscc.net,SO-4473A,SO-04473
26261,2012-02-06,,3129963246@uscc.net,SO-4474,SO-04474
26262,2012-02-06,,3129962879@uscc.net,SO-4474,SO-04474
26263,2012-02-06,,3129961748@uscc.net,SO-4474,SO-04474
26279,2012-02-06,,9172756465@tsp18.sprintpcs.com,SO-4475B,SO-04475
26280,2012-02-06,,9172756500@tsp18.sprintpcs.com,SO-4475B,SO-04475
26282,2012-02-07,,9172756562@tsp17.sprintpcs.com,SO-4479,SO-04479
26286,2012-02-07,,9172664843@tsp18.sprintpcs.com,SO-4484,SO-04484
26287,2012-02-07,,3129963112@uscc.net,SO-4486,SO-04486
26291,2012-02-07,,9172756480@tsp17.sprintpcs.com,SO-4487,SO-04487
26292,2012-02-07,,9172756483@tsp18.sprintpcs.com,SO-4487,SO-04487
26294,2012-02-08,,9172756434@tsp17.sprintpcs.com,SO-4488,SO-04488
26295,2012-02-08,,9172799897@tsp18.sprintpcs.com,SO-4492,SO-04492
26296,2012-02-08,,9172795630@tsp18.sprintpcs.com,SO-4489,SO-04489
26297,2012-02-08,,9172794958@tsp18.sprintpcs.com,SO-4490,SO-04490
26298,2012-02-08,,9172791289@tsp18.sprintpcs.com,SO-4491,SO-04491
26299,2012-02-08,,3129963205@uscc.net,SO-4493,SO-04493
26300,2012-02-08,,9172756447@tsp17.sprintpcs.com,SO-4496,SO-04496
26301,2012-02-08,,9172756458@tsp18.sprintpcs.com,SO-4496,SO-04496
26302,2012-02-08,,9172756432@tsp17.sprintpcs.com,SO-4496,SO-04496
26303,2012-02-08,,9172756426@tsp18.sprintpcs.com,SO-4496,SO-04496
26310,2012-02-09,,9172756430@tsp17.sprintpcs.com,SO-4499,SO-04499
26311,2012-02-09,,9172756442@tsp18.sprintpcs.com,SO-4499,SO-04499
26313,2012-02-09,,3129963110@uscc.net,SO-4502,SO-04502
26314,2012-02-09,,3129961537@uscc.net,SO-4503,SO-04503
26317,2012-02-09,,9174508276@tsp18.sprintpcs.com,SO-4506A,SO-04506
26319,2012-02-09,,9174508466@tsp18.sprintpcs.com,SO-4506A,SO-04506
26321,2012-02-09,,9174508749@tsp18.sprintpcs.com,SO-4506A,SO-04506
26324,2012-02-12,,9172756450@tsp17.sprintpcs.com,SO-4508,SO-04508
26325,2012-02-12,,9173129974@tsp17.sprintpcs.com,SO-4509,SO-04509
26326,2012-02-12,,9173421773@tsp17.sprintpcs.com,SO-4511,SO-04511
26327,2012-02-12,,9174056472@tsp18.sprintpcs.com,SO-4512,SO-04512
26349,2012-02-12,,9175537464@tsp18.sprintpcs.com,SO-4516C,SO-04516
26352,2012-02-12,,9173514713@tsp18.sprintpcs.com,SO-4517H,SO-04517
26374,2012-02-13,,9173343594@tsp17.sprintpcs.com,SO-4521,SO-04521
26375,2012-02-13,,9173329037@tsp18.sprintpcs.com,SO-4522,SO-04522
26376,2012-02-13,,3123886067@uscc.net,SO-4523,SO-04523
26377,2012-02-13,,9173342912@tsp17.sprintpcs.com,SO-4524,SO-04524
26380,2012-02-13,,9174508457@tsp17.sprintpcs.com,SO-4527,SO-04527
26381,2012-02-13,,9174508332@tsp17.sprintpcs.com,SO-4528,SO-04528
26382,2012-02-13,,9174508138@tsp17.sprintpcs.com,SO-4529,SO-04529
26383,2012-02-14,,9173343299@tsp18.sprintpcs.com,SO-4530A,SO-04530
26386,2012-02-14,,9175011523@tsp17.sprintpcs.com,SO-4532C,SO-04532
26403,2012-02-14,,9175014781@tsp18.sprintpcs.com,SO-4531G,SO-04531
26422,2012-02-14,,9175011274@tsp17.sprintpcs.com,SO-4531G,SO-04531
26428,2012-02-14,,9175013521@tsp17.sprintpcs.com,SO-4531G,SO-04531
26431,2012-02-14,,3125469424@uscc.net,SO-4535,SO-04535
26436,2012-02-15,,3129961793@uscc.net,SO-4541,SO-04541
26443,2012-02-16,,9172758752@tsp17.sprintpcs.com,SO-4544,SO-04544
26445,2012-02-16,,9173342115@tsp17.sprintpcs.com,SO-4545A,SO-04545
26447,2012-02-16,,9173341646@tsp18.sprintpcs.com,SO-4545A,SO-04545
26448,2012-02-16,,9173340745@tsp17.sprintpcs.com,SO-4548,SO-04548
26449,2012-02-16,,9172758197@tsp17.sprintpcs.com,SO-4547,SO-04547
26450,2012-02-16,,9172758738@tsp17.sprintpcs.com,SO-4547,SO-04547
26451,2012-02-16,,9172758745@tsp18.sprintpcs.com,SO-4547,SO-04547
26452,2012-02-16,,9172758750@tsp18.sprintpcs.com,SO-4547,SO-04547
26453,2012-02-16,,9172758754@tsp18.sprintpcs.com,SO-4547,SO-04547
26455,2012-02-16,,9173329912@tsp17.sprintpcs.com,SO-4550,SO-04550
26457,2012-02-16,,3123883460@uscc.net,SO-4552,SO-04552
26458,2012-02-16,,3126711927@uscc.net,SO-4552,SO-04552
26462,2012-02-19,,9172667191@tsp17.sprintpcs.com,SO-4546B,SO-04546
26464,2012-02-20,,3129961774@uscc.net,SO-4560,SO-04560
26465,2012-02-20,,9174070193@tsp18.sprintpcs.com,SO-4555,SO-04555
26466,2012-02-20,,9173040599@tsp17.sprintpcs.com,SO-4554,SO-04554
26478,2012-02-20,,9172758462@tsp17.sprintpcs.com,SO-4556B,SO-04556
26487,2012-02-20,,9172727919@tsp17.sprintpcs.com,SO-4557A,SO-04557
26488,2012-02-20,,9172724172@tsp18.sprintpcs.com,SO-4557A,SO-04557
26492,2012-02-20,,9172722536@tsp18.sprintpcs.com,SO-4559,SO-04559
26496,2012-02-20,,9172722647@tsp17.sprintpcs.com,SO-4567,SO-04567
26497,2012-02-20,,9172722326@tsp17.sprintpcs.com,SO-4568,SO-04568
26498,2012-02-20,,9172758448@tsp17.sprintpcs.com,SO-4571,SO-04571
26506,2012-02-21,,9172758446@tsp18.sprintpcs.com,SO-4575A,SO-04575
26508,2012-02-21,,9172758496@tsp18.sprintpcs.com,SO-4577,SO-04577
26509,2012-02-21,,9172758498@tsp18.sprintpcs.com,SO-4578,SO-04578
26510,2012-02-21,,9172758452@tsp17.sprintpcs.com,SO-4579,SO-04579
26511,2012-02-21,,9172631558@tsp18.sprintpcs.com,SO-4580,SO-04580
26512,2012-02-21,,9172758433@tsp17.sprintpcs.com,SO-4581,SO-04581
26521,2012-02-22,,3129963053@uscc.net,SO-4585,SO-04585
26522,2012-02-22,,3124378391@uscc.net,SO-4585,SO-04585
26523,2012-02-22,,3129961856@uscc.net,SO-4585,SO-04585
26524,2012-02-22,,3124378283@uscc.net,SO-4585,SO-04585
26525,2012-02-22,,3124378350@uscc.net,SO-4585,SO-04585
26530,2012-02-22,,9172758770@tsp17.sprintpcs.com,SO-4588H,SO-04588
26532,2012-02-22,,9172758702@tsp17.sprintpcs.com,SO-4588H,SO-04588
26533,2012-02-22,,9172758706@tsp18.sprintpcs.com,SO-4588H,SO-04588
26541,2012-02-22,,9172758841@tsp17.sprintpcs.com,SO-4588H,SO-04588
26556,2012-03-04,,9172758678@tsp17.sprintpcs.com,SO-4590I,SO-04590
26561,2012-03-04,,9172758697@tsp17.sprintpcs.com,SO-4590I,SO-04590
26562,2012-03-04,,9172758833@tsp17.sprintpcs.com,SO-4590I,SO-04590
26565,2012-03-04,,9172758818@tsp18.sprintpcs.com,SO-4590I,SO-04590
26567,2012-02-22,,9172664714@tsp17.sprintpcs.com,SO-4587,SO-04587
26568,2012-02-22,,9172758820@tsp18.sprintpcs.com,SO-4587,SO-04587
26569,2012-02-22,,9172758828@tsp18.sprintpcs.com,SO-4587,SO-04587
26570,2012-02-22,,9172758836@tsp18.sprintpcs.com,SO-4587,SO-04587
26571,2012-02-22,,9172758844@tsp18.sprintpcs.com,SO-4587,SO-04587
26572,2012-02-22,,5007265172@tsp17.sprintpcs.com,SO-4587,SO-04587
26573,2012-02-22,,9172667747@tsp17.sprintpcs.com,SO-4587,SO-04587
26574,2012-02-22,,9172758824@tsp17.sprintpcs.com,SO-4587,SO-04587
26575,2012-02-22,,9172758832@tsp17.sprintpcs.com,SO-4587,SO-04587
26576,2012-02-22,,9172758840@tsp17.sprintpcs.com,SO-4587,SO-04587
26577,2012-02-22,,3124378347@uscc.net,SO-4592,SO-04592
26582,2012-03-04,,9172756670@tsp18.sprintpcs.com,SO-4589C,SO-04589
26584,2012-03-04,,9172758677@tsp18.sprintpcs.com,SO-4589C,SO-04589
26585,2012-03-04,,9172758594@tsp17.sprintpcs.com,SO-4589C,SO-04589
26586,2012-03-04,,9172758650@tsp17.sprintpcs.com,SO-4589C,SO-04589
26589,2012-03-04,,9172758870@tsp17.sprintpcs.com,SO-4589C,SO-04589
26590,2012-03-04,,9172758877@tsp18.sprintpcs.com,SO-4589C,SO-04589
26591,2012-03-04,,9172758879@tsp17.sprintpcs.com,SO-4589C,SO-04589
26592,2012-02-23,,9172631995@tsp17.sprintpcs.com,SO-4594,SO-04594
26594,2012-02-23,,9172758442@tsp18.sprintpcs.com,SO-4598,SO-04598
26598,2012-02-23,,3129961726@uscc.net,SO-4600,SO-04600
26600,2012-02-23,,9172758913@tsp17.sprintpcs.com,SO-4601B,SO-04601
26605,2012-02-23,,9172758925@tsp18.sprintpcs.com,SO-4601B,SO-04601
26606,2012-02-23,,9172758922@tsp17.sprintpcs.com,SO-4601B,SO-04601
26608,2012-02-23,,9172758907@tsp18.sprintpcs.com,SO-4601B,SO-04601
26609,2012-02-23,,9172758911@tsp18.sprintpcs.com,SO-4601B,SO-04601
26613,2012-02-23,,9172758918@tsp17.sprintpcs.com,SO-4601B,SO-04601
26615,2012-02-23,,9172758927@tsp17.sprintpcs.com,SO-4601B,SO-04601
26616,2012-02-23,,9172758901@tsp18.sprintpcs.com,SO-4601B,SO-04601
26619,2012-02-23,,9172758929@tsp18.sprintpcs.com,SO-4601B,SO-04601
26620,2012-02-23,,9172758912@tsp18.sprintpcs.com,SO-4603,SO-04603
26622,2012-02-26,,3125469339@uscc.net,SO-4607,SO-04607
26631,2012-02-26,,3126711909@uscc.net,SO-4609,SO-04609
26632,2012-02-26,,3122177197@uscc.net,SO-4609,SO-04609
26634,2012-02-26,,3129961841@uscc.net,SO-4610A,SO-04610
26656,2012-02-27,,9172791379@tsp17.sprintpcs.com,SO-4613,SO-04613
26659,2012-02-27,,3129963119@uscc.net,SO-4615B,SO-04615
26660,2012-02-27,,3129963046@uscc.net,SO-4615B,SO-04615
26662,2012-02-27,,9172631593@tsp18.sprintpcs.com,SO-4616,SO-04616
26663,2012-02-27,,9172663389@tsp17.sprintpcs.com,SO-4616,SO-04616
26666,2012-02-27,,9172758932@tsp17.sprintpcs.com,SO-4618,SO-04618
26667,2012-02-27,,9172791343@tsp17.sprintpcs.com,SO-4618,SO-04618
26693,2012-02-28,,3129961752@uscc.net,SO-4624D,SO-04624
26695,2012-02-28,,3123880215@uscc.net,SO-4624D,SO-04624
26696,2012-02-28,,3126711980@uscc.net,SO-4624D,SO-04624
26697,2012-02-28,,3129963229@uscc.net,SO-4624D,SO-04624
26699,2012-02-28,,3129961490@uscc.net,SO-4624D,SO-04624
26700,2012-02-28,,3126711919@uscc.net,SO-4624D,SO-04624
26701,2012-02-28,,3126711945@uscc.net,SO-4624D,SO-04624
26703,2012-02-28,,3129961513@uscc.net,SO-4624D,SO-04624
26704,2012-02-28,,3129963100@uscc.net,SO-4624D,SO-04624
26706,2012-02-28,,3129963231@uscc.net,SO-4624D,SO-04624
26707,2012-02-28,,3129961653@uscc.net,SO-4624D,SO-04624
26709,2012-02-28,,3129961749@uscc.net,SO-4624D,SO-04624
26710,2012-02-28,,3129963137@uscc.net,SO-4624D,SO-04624
26716,2012-02-28,,3124374682@uscc.net,SO-4625,SO-04625
26717,2012-02-28,,3124374578@uscc.net,SO-4625,SO-04625
26718,2012-02-29,,9172791450@tsp18.sprintpcs.com,SO-4628,SO-04628
26719,2012-02-29,,9174070586@tsp18.sprintpcs.com,SO-4630,SO-04630
26720,2012-02-29,,5665290016@tsp17.sprintpcs.com,SO-4631,SO-04631
26721,2012-02-29,,9175413578@tsp17.sprintpcs.com,SO-4637,SO-04637
26722,2012-02-29,,9174076219@tsp18.sprintpcs.com,SO-4634,SO-04634
26723,2012-02-29,,9172630627@tsp17.sprintpcs.com,SO-4634,SO-04634
26724,2012-02-29,,9172758956@tsp17.sprintpcs.com,SO-4635,SO-04635
26725,2012-02-29,,3129961602@uscc.net,SO-4638,SO-04638
26726,2012-02-29,,9172758940@tsp17.sprintpcs.com,SO-4636,SO-04636
26727,2012-02-29,,9172758959@tsp18.sprintpcs.com,SO-4636,SO-04636
26728,2012-02-29,,3124376544@uscc.net,SO-4633J,SO-04633
